brand,model_name,os,price,launch_year,gpu_score,cpu_score,screen_to_body_ratio,build_material,colors_available,warranty_years,bluetooth_version,wifi_version,chipset,ram_gb,storage_gb,display_size_inch,display_type,refresh_rate_hz,battery_mah,fast_charging_w,rear_camera_mp,front_camera_mp,camera_setup,weight_g,thickness_mm
Samsung,Samsung_2160,Android,649.95,2018,5304,6020,88.62,Plastic,2,2,5.1,WiFi 5,Dimensity 900,8,256,6.59,OLED,60,5316,18,64,50,"Depth, Wide",207.1,9.05
Samsung,Samsung_1208,Android,714.27,2021,5388,6970,83.33,Glass,7,2,5.1,WiFi 5,A17 Bionic,12,64,6.13,AMOLED,120,4731,45,50,16,Depth,167.5,7.14
OnePlus,OnePlus_1939,Android,529.75,2019,3659,4561,94.93,Glass,6,2,4.2,WiFi 6E,Dimensity 900,6,64,6.36,OLED,144,4637,65,50,8,"Wide, Ultra-Wide, Macro, Telephoto",249.6,8.01
Apple,Apple_4627,iOS,1211.51,2020,9968,11814,91.81,Glass,2,2,5,WiFi 6,Snapdragon 8 Gen 2,12,256,6.52,AMOLED,144,3172,100,108,32,"Telephoto, Depth",156.9,8.21
Motorola,Motorola_5953,Android,298.07,2025,1883,2421,86.48,Glass,2,2,5.3,WiFi 5,Dimensity 900,8,512,6.02,OLED,60,4259,33,64,16,"Macro, Depth, Telephoto",219.8,7.64
Realme,Realme_6567,Android,120.57,2018,-239,472,83.72,Metal,7,2,5,WiFi 6E,Helio G85,4,512,6.04,LCD,120,5359,18,48,8,"Depth, Ultra-Wide, Macro",193.2,9.33
Google,Google_4706,Android,492.98,2021,3911,4531,85.98,Glass,3,2,5.3,WiFi 6E,Exynos 1380,6,128,5.96,OLED,60,6173,45,50,32,"Wide, Macro, Ultra-Wide",174.4,7.85
Motorola,Motorola_2682,Android,304.21,2025,2378,2557,79.02,Glass,3,2,5,WiFi 6E,Dimensity 900,12,64,6.82,LCD,60,4469,100,108,32,"Depth, Ultra-Wide, Telephoto",209.3,7.55
Oppo,Oppo_8803,Android,216.66,2025,1362,2119,90.51,Glass,2,1,5.1,WiFi 5,Helio G85,4,256,5.73,LCD,90,4569,65,13,8,Macro,186.3,8.94
Motorola,Motorola_2780,Android,240.59,2021,2070,2955,80.31,Glass,7,2,4.2,WiFi 6E,Snapdragon 680,4,256,6.25,LCD,60,5489,65,13,32,"Macro, Telephoto, Ultra-Wide",217.5,8.11
Vivo,Vivo_8707,Android,281.6,2019,1796,2886,89.97,Glass,6,1,5,WiFi 6E,Snapdragon 778G,12,128,5.62,OLED,60,4041,33,64,32,"Ultra-Wide, Wide, Depth",204.3,7.03
OnePlus,OnePlus_9462,Android,197.74,2023,1737,2573,87.63,Metal,7,2,5,WiFi 5,Helio G85,3,512,6.16,AMOLED,60,4556,65,50,16,"Telephoto, Depth, Ultra-Wide, Wide",208.1,8.72
Vivo,Vivo_9874,Android,67.06,2025,1501,-135,75.55,Glass,4,1,5.1,WiFi 6,Helio G85,6,128,5.94,OLED,60,4969,65,50,8,"Ultra-Wide, Telephoto",169.2,9.49
Sony,Sony_4543,Android,271.29,2019,2271,2389,78.13,Plastic,7,2,5.2,WiFi 5,Dimensity 900,8,128,6.07,AMOLED,60,4119,25,64,16,"Macro, Wide",220.9,7.96
Oppo,Oppo_4021,Android,567.4,2018,4565,5153,92.26,Plastic,4,1,5.3,WiFi 5,Exynos 1380,8,128,6.51,LCD,120,6764,33,50,16,"Ultra-Wide, Depth",190.5,7.1
Sony,Sony_7562,Android,327.82,2022,1901,2351,86.69,Plastic,7,2,5.3,WiFi 5,Dimensity 900,8,64,6.88,OLED,90,6126,33,50,32,"Telephoto, Wide, Depth",192.3,8.52
Vivo,Vivo_6522,Android,629.64,2024,5465,5670,86.84,Glass,7,1,4.2,WiFi 6E,Dimensity 900,12,128,6.9,LCD,120,6783,45,64,16,"Wide, Telephoto, Macro, Ultra-Wide",171.8,7.56
OnePlus,OnePlus_4868,Android,291.28,2018,2173,2337,91.95,Glass,2,2,5.3,WiFi 6,Exynos 1380,6,512,6.16,AMOLED,60,6370,25,64,8,"Depth, Macro, Ultra-Wide",209.3,8.04
Google,Google_3634,Android,649.5,2024,4979,5785,82.88,Metal,3,1,5,WiFi 5,Snapdragon 778G,6,256,5.63,LCD,90,3998,65,50,16,"Macro, Ultra-Wide, Depth, Telephoto",194.7,9.45
Vivo,Vivo_4224,Android,108.71,2020,2307,286,82.32,Plastic,5,1,5.3,WiFi 6E,Helio G85,4,128,6.08,AMOLED,120,4788,45,48,8,Wide,191.9,8.09
Motorola,Motorola_6353,Android,186.92,2023,1920,784,91.03,Glass,5,2,5.3,WiFi 5,Dimensity 6020,3,64,6.35,OLED,60,5925,33,48,32,"Macro, Wide, Ultra-Wide, Telephoto",156.2,8.2
Vivo,Vivo_8800,Android,441.18,2018,3053,3764,93.24,Glass,4,1,5.2,WiFi 6E,Dimensity 900,8,256,5.53,LCD,60,4723,18,50,8,"Ultra-Wide, Macro, Wide, Depth",176.4,7.78
Vivo,Vivo_5372,Android,282.65,2023,1562,3892,92.51,Plastic,7,1,5,WiFi 5,Exynos 1380,12,512,5.89,AMOLED,90,5456,18,50,8,"Wide, Macro",185.7,8.58
OnePlus,OnePlus_6977,Android,638.02,2023,4432,5681,85.01,Glass,3,2,5.3,WiFi 6E,Dimensity 900,6,64,6.17,AMOLED,90,5421,65,64,16,Ultra-Wide,193.9,9.04
Xiaomi,Xiaomi_5051,Android,188.1,2020,1657,1841,94.22,Glass,3,1,5.1,WiFi 5,Helio G85,3,64,5.69,AMOLED,60,4290,65,50,16,"Macro, Telephoto",190.8,8.17
Google,Google_4040,Android,551.37,2021,3788,5188,86.12,Glass,7,2,5,WiFi 5,Dimensity 900,8,256,6.3,AMOLED,60,5292,65,108,8,Macro,190.7,7.13
Sony,Sony_6081,Android,193.65,2024,1480,1256,75.06,Plastic,7,1,4.2,WiFi 5,Dimensity 6020,6,128,6.46,LCD,90,5432,18,50,50,"Depth, Telephoto, Wide",190.7,7.68
Xiaomi,Xiaomi_9944,Android,308.17,2021,1906,3304,83.51,Plastic,4,1,5.2,WiFi 6E,Exynos 1380,12,512,6.89,OLED,60,4690,45,64,8,"Telephoto, Wide",208.6,7.93
Oppo,Oppo_7372,Android,450.46,2021,3873,3230,78.95,Metal,2,2,5.1,WiFi 6,Dimensity 900,12,64,6.74,AMOLED,120,5085,18,64,50,Macro,196.7,8.32
Realme,Realme_4483,Android,231.44,2025,1830,2514,90.68,Glass,2,2,5.1,WiFi 6,Snapdragon 680,3,256,6.89,LCD,144,3921,18,13,8,"Macro, Wide",152.4,7.93
OnePlus,OnePlus_2559,Android,352.63,2019,2380,2975,83.94,Glass,2,1,5.3,WiFi 6,Dimensity 900,8,128,6.86,AMOLED,60,5597,18,108,32,"Telephoto, Ultra-Wide, Wide",190.2,7.07
Vivo,Vivo_4309,Android,343.56,2020,2281,2551,75.39,Glass,6,2,5,WiFi 6,Exynos 1380,12,512,6.59,LCD,60,4735,45,64,32,"Depth, Ultra-Wide, Telephoto, Wide",151.2,8.54
Realme,Realme_3270,Android,208.64,2023,633,2117,77.76,Metal,3,1,5,WiFi 6,Snapdragon 680,6,256,5.92,AMOLED,90,5143,45,48,50,Ultra-Wide,192,7.43
Realme,Realme_1048,Android,121.11,2024,2054,811,77.05,Plastic,7,1,5.2,WiFi 5,Snapdragon 680,3,128,5.83,OLED,60,4361,25,50,32,Depth,195.5,8.88
OnePlus,OnePlus_2249,Android,783.81,2022,5818,7683,85.44,Plastic,4,2,5.1,WiFi 6E,Tensor G3,16,256,6.51,OLED,60,3379,100,50,50,Wide,228.5,8.35
Motorola,Motorola_2308,Android,402.81,2025,2788,3329,92.64,Plastic,6,1,5.1,WiFi 6E,Exynos 1380,12,64,6.68,AMOLED,60,4677,33,108,8,"Ultra-Wide, Wide, Macro, Depth",227.9,7.9
Xiaomi,Xiaomi_9593,Android,426.63,2025,2838,3780,78.42,Metal,5,1,5,WiFi 6,Exynos 1380,8,64,6.22,OLED,60,4910,18,108,8,"Depth, Telephoto",209.5,7.61
Samsung,Samsung_5269,Android,498.8,2020,3948,4959,85.01,Metal,7,2,5.3,WiFi 6E,Snapdragon 778G,8,64,5.97,OLED,90,5183,33,64,32,Telephoto,191.9,9.32
Motorola,Motorola_7708,Android,369.83,2025,2457,2971,85.79,Plastic,5,1,4.2,WiFi 6,Snapdragon 778G,12,128,6.55,OLED,120,5268,18,64,16,"Ultra-Wide, Depth, Macro",193.1,9.42
Oppo,Oppo_4343,Android,398.91,2022,2723,3928,77.76,Glass,2,2,5.2,WiFi 6E,Snapdragon 778G,12,64,6.79,AMOLED,60,5321,18,64,16,"Wide, Macro, Depth",226.3,7.55
Google,Google_3892,Android,946.55,2021,7184,9006,84.63,Metal,6,1,5.1,WiFi 6,Snapdragon 8 Gen 2,8,256,5.87,AMOLED,120,6353,100,50,32,"Ultra-Wide, Macro, Depth",171.8,7.48
Xiaomi,Xiaomi_3165,Android,338.68,2020,2027,2930,81.28,Glass,7,2,5.2,WiFi 6,Dimensity 900,8,64,6.65,LCD,60,3870,65,50,8,"Depth, Telephoto, Wide, Ultra-Wide",184.1,9.34
Sony,Sony_5852,Android,525.96,2025,3577,5756,90.48,Metal,2,1,5,WiFi 5,Snapdragon 778G,6,128,5.89,AMOLED,60,5068,65,64,32,"Macro, Depth",195.7,9.04
Google,Google_9718,Android,753.03,2022,4781,7330,76.9,Plastic,3,1,5.3,WiFi 6E,Tensor G3,12,128,6.85,OLED,144,4228,65,108,16,"Depth, Macro, Ultra-Wide",208.2,8.67
OnePlus,OnePlus_3000,Android,397.66,2024,2128,3366,77.78,Plastic,6,2,5,WiFi 5,Snapdragon 778G,12,512,6.48,AMOLED,90,5354,65,50,8,"Ultra-Wide, Macro, Depth",177.5,8.45
Xiaomi,Xiaomi_6331,Android,389.4,2023,2617,4449,94.94,Plastic,5,1,5,WiFi 6,Exynos 1380,12,512,5.65,AMOLED,60,5991,25,50,16,"Depth, Ultra-Wide",179.5,7.27
Xiaomi,Xiaomi_9353,Android,409.97,2024,3013,4132,81.04,Metal,2,1,5.3,WiFi 5,Exynos 1380,8,256,5.61,LCD,60,5661,18,64,50,"Telephoto, Wide, Ultra-Wide, Depth",162.4,7.75
Vivo,Vivo_9573,Android,524.66,2019,3204,4008,92.94,Metal,6,1,4.2,WiFi 6E,Exynos 1380,12,128,6.2,LCD,90,5821,25,50,8,"Wide, Depth",213.8,7.73
OnePlus,OnePlus_4478,Android,422.88,2019,3008,3099,81.34,Plastic,5,1,5.1,WiFi 5,Dimensity 900,8,512,5.72,AMOLED,60,4164,65,50,8,Wide,180.5,8.17
Apple,Apple_3521,iOS,1643.4,2019,12263,15589,77.27,Metal,7,1,5.3,WiFi 6E,Tensor G3,8,256,5.73,AMOLED,120,2918,45,108,32,"Wide, Ultra-Wide, Macro",208.5,9.41
Oppo,Oppo_7677,Android,339.14,2020,3101,3295,94.03,Plastic,6,1,5.2,WiFi 6E,Dimensity 900,12,64,6.85,OLED,60,3719,65,64,16,"Telephoto, Wide",204.5,8.82
OnePlus,OnePlus_6294,Android,519.53,2024,3698,4958,78.2,Metal,3,1,5.1,WiFi 6E,Dimensity 900,8,128,6.75,OLED,120,6836,33,108,32,"Ultra-Wide, Depth",190,8.33
Realme,Realme_4080,Android,411.93,2020,2710,3497,84.5,Metal,3,1,5.1,WiFi 6E,Snapdragon 778G,12,128,5.99,LCD,144,5147,65,64,50,"Macro, Telephoto, Ultra-Wide",185.9,7.81
Google,Google_1020,Android,857.89,2019,6527,8236,86.67,Plastic,6,1,5.2,WiFi 6E,A17 Bionic,16,64,5.98,OLED,90,5569,100,108,16,"Telephoto, Depth",193.3,8.03
Oppo,Oppo_5361,Android,469.24,2023,3406,5048,77.94,Glass,3,1,4.2,WiFi 5,Exynos 1380,6,256,6.45,LCD,60,4037,25,108,50,"Ultra-Wide, Telephoto",186.8,7.5
Google,Google_8161,Android,624.4,2018,4210,5165,91.99,Glass,5,2,5.1,WiFi 5,Dimensity 900,12,128,6.54,AMOLED,90,4690,100,108,16,Macro,204.6,8.11
Xiaomi,Xiaomi_1381,Android,269.69,2025,1846,2658,79.42,Glass,4,1,5.3,WiFi 6,Dimensity 900,6,64,6.83,LCD,90,3472,65,64,16,"Ultra-Wide, Macro",236.4,7.13
Motorola,Motorola_5762,Android,285.68,2025,1741,2611,80.67,Metal,2,1,5.1,WiFi 5,Dimensity 900,8,128,5.82,OLED,120,5714,25,108,32,"Wide, Depth",142,8.12
OnePlus,OnePlus_9627,Android,675.51,2021,5114,6868,79.34,Glass,7,2,5,WiFi 6E,Snapdragon 8 Gen 2,16,64,5.92,AMOLED,90,5081,65,50,50,"Wide, Telephoto, Ultra-Wide, Depth",195.6,9.42
Google,Google_6136,Android,772.66,2023,6493,7532,79.22,Plastic,2,1,5.2,WiFi 6E,Snapdragon 8 Gen 2,16,128,5.86,AMOLED,120,3512,18,200,8,"Ultra-Wide, Macro",178,9.2
Oppo,Oppo_6926,Android,196.65,2020,1857,1450,76.26,Plastic,5,1,5.1,WiFi 5,Helio G85,4,64,6.31,LCD,90,4051,100,48,50,Telephoto,207.4,7.47
Realme,Realme_7941,Android,241.82,2018,2273,3396,84.91,Glass,6,2,5.2,WiFi 5,Dimensity 6020,3,256,5.68,LCD,144,4522,25,13,16,"Ultra-Wide, Macro, Wide",188.7,7.13
OnePlus,OnePlus_4463,Android,511.38,2018,3967,4835,76.81,Metal,6,2,5.2,WiFi 6E,Snapdragon 778G,12,64,6.56,OLED,90,5434,18,64,8,"Wide, Macro",198.2,7.73
Vivo,Vivo_3304,Android,220.04,2023,2000,2654,94.29,Plastic,5,2,4.2,WiFi 6E,Helio G85,4,128,6.09,LCD,120,6227,18,48,32,Telephoto,221.5,8.89
Oppo,Oppo_9217,Android,252.14,2021,2651,2259,91.86,Plastic,4,1,4.2,WiFi 6E,Snapdragon 680,3,128,6.07,AMOLED,60,4705,100,13,16,"Depth, Telephoto, Wide",207.1,9.09
Motorola,Motorola_1767,Android,253.34,2024,2070,2156,92.66,Plastic,4,1,4.2,WiFi 6E,Dimensity 6020,3,64,5.52,AMOLED,60,4523,33,13,32,"Wide, Ultra-Wide",178.2,8.24
OnePlus,OnePlus_1264,Android,1107.34,2024,8140,10392,90.24,Glass,5,1,5,WiFi 5,Tensor G3,8,64,6.67,AMOLED,120,5725,18,108,50,"Depth, Ultra-Wide, Macro",164.6,8.8
Google,Google_5689,Android,792.03,2019,5858,7976,91.43,Metal,7,2,4.2,WiFi 6,Tensor G3,12,512,5.85,LCD,90,6027,65,108,8,Telephoto,189.9,7.31
Xiaomi,Xiaomi_1399,Android,240.88,2022,1679,2469,87.18,Metal,6,1,5.2,WiFi 6,Helio G85,3,64,6.25,OLED,144,6286,33,48,50,"Depth, Ultra-Wide, Wide",203.1,8.59
Oppo,Oppo_4534,Android,301.42,2019,2219,2648,90.56,Glass,2,2,4.2,WiFi 5,Exynos 1380,8,64,6.7,LCD,60,4521,18,64,32,Macro,211.7,7.12
Motorola,Motorola_2869,Android,385.75,2024,2882,3963,84.12,Glass,3,2,5.3,WiFi 6,Exynos 1380,8,128,5.81,AMOLED,60,5083,25,64,16,"Macro, Telephoto, Wide",177.7,7.94
Sony,Sony_2485,Android,502.54,2024,3492,4788,77.56,Glass,7,1,5.1,WiFi 6E,Snapdragon 778G,12,64,5.8,LCD,60,6364,18,108,8,"Wide, Ultra-Wide",211.3,8.73
Apple,Apple_2287,iOS,972.37,2023,7136,9761,93.08,Glass,7,1,5.3,WiFi 5,Snapdragon 8 Gen 2,12,128,5.92,OLED,120,3482,18,50,16,Macro,185.8,7.25
Oppo,Oppo_3135,Android,443.22,2021,3512,4637,83.96,Plastic,7,1,4.2,WiFi 6,Snapdragon 778G,12,512,6.84,LCD,120,6006,33,50,8,Depth,203.6,8.46
Sony,Sony_2431,Android,342.42,2022,2182,3478,83.72,Metal,3,2,5,WiFi 6E,Dimensity 900,12,128,5.78,AMOLED,60,5262,65,64,32,Macro,188.6,8.18
Sony,Sony_1505,Android,378.52,2020,2590,3674,80.73,Plastic,4,1,5.3,WiFi 5,Dimensity 900,12,128,5.99,LCD,60,4825,25,64,50,"Macro, Wide, Ultra-Wide",163,7.23
Google,Google_6662,Android,1581.63,2023,11197,14734,80.24,Metal,4,1,5.3,WiFi 6,Snapdragon 8 Gen 2,8,64,6.47,OLED,120,4106,18,50,8,Telephoto,164.9,8.47
Google,Google_2324,Android,758.31,2024,5801,6071,91.76,Plastic,6,2,5.1,WiFi 6,A17 Bionic,8,256,5.54,AMOLED,120,3780,65,108,8,"Depth, Wide, Macro, Ultra-Wide",190.8,9.04
Vivo,Vivo_3310,Android,335.76,2025,2933,3613,86.5,Glass,6,1,5,WiFi 6,Exynos 1380,6,128,6.44,AMOLED,90,4899,100,64,16,"Depth, Wide, Macro",208.5,7.38
Vivo,Vivo_5038,Android,239.56,2025,2898,2339,89.03,Plastic,3,2,5,WiFi 6E,Snapdragon 680,6,64,6.89,LCD,90,4237,25,48,50,"Macro, Ultra-Wide, Telephoto, Wide",171.2,9.35
Samsung,Samsung_9670,Android,505.75,2022,4001,5119,87.74,Metal,6,2,5.2,WiFi 6,Dimensity 900,12,256,6.85,AMOLED,60,4628,25,108,16,"Telephoto, Ultra-Wide, Wide",202.7,7.99
Vivo,Vivo_5530,Android,331.36,2018,2167,3870,79.43,Metal,7,2,5.3,WiFi 5,Dimensity 900,6,256,6.38,AMOLED,120,4944,33,50,16,"Telephoto, Wide",194.9,7.19
Sony,Sony_6266,Android,725.88,2021,6284,7393,91.04,Plastic,5,2,5.2,WiFi 5,Tensor G3,12,512,5.67,LCD,90,5059,100,108,32,"Macro, Wide, Telephoto",175.4,8.91
Google,Google_1550,Android,701.28,2018,5436,6576,83.16,Metal,5,1,5.3,WiFi 5,A17 Bionic,8,64,5.56,OLED,120,5197,33,200,16,"Depth, Ultra-Wide, Wide",205.5,7.53
OnePlus,OnePlus_4975,Android,152.31,2021,309,1799,81.99,Glass,3,1,4.2,WiFi 6,Snapdragon 680,3,64,5.87,LCD,144,4565,100,13,50,"Ultra-Wide, Macro",170.2,7.06
Google,Google_6130,Android,768.07,2023,5343,7429,92.63,Plastic,2,2,5,WiFi 6E,Tensor G3,12,128,6.59,AMOLED,120,5052,65,50,50,"Telephoto, Macro",234.6,8.99
Google,Google_6522,Android,307.38,2022,1698,3013,90.88,Metal,2,1,4.2,WiFi 6,Snapdragon 778G,8,512,6.06,OLED,90,5184,25,64,16,Telephoto,192.7,7.52
Xiaomi,Xiaomi_4345,Android,245.16,2018,1952,1846,87.6,Metal,2,1,5.1,WiFi 6,Snapdragon 680,6,256,5.74,AMOLED,60,5021,33,50,50,"Telephoto, Ultra-Wide, Depth, Macro",178.5,7.91
Vivo,Vivo_7398,Android,251.12,2024,1408,2176,91.98,Plastic,7,2,5.1,WiFi 6,Snapdragon 680,6,128,6.06,OLED,90,4337,65,13,32,"Macro, Wide",206.4,8.89
Google,Google_2670,Android,701.34,2024,4804,6054,93.14,Glass,5,1,4.2,WiFi 6,Snapdragon 8 Gen 2,8,256,6.58,OLED,144,5532,65,50,32,"Telephoto, Wide",203.4,7.97
Apple,Apple_4055,iOS,1358.59,2023,9425,12670,86,Glass,7,2,5.3,WiFi 5,Snapdragon 8 Gen 2,16,128,6.52,AMOLED,90,2953,25,50,8,"Macro, Depth",195.7,8.32
Apple,Apple_6676,iOS,1180.5,2020,9331,11379,88.1,Glass,3,2,5.3,WiFi 6,A17 Bionic,12,256,6.3,AMOLED,90,3442,25,50,32,"Depth, Ultra-Wide",159.3,7.06
Vivo,Vivo_1427,Android,391.14,2024,3452,3724,83.35,Glass,6,2,5.2,WiFi 6E,Snapdragon 778G,8,128,6.63,AMOLED,90,5429,18,50,16,"Macro, Telephoto, Depth, Ultra-Wide",219.1,8.35
Oppo,Oppo_5182,Android,398.94,2025,2416,3692,94.29,Glass,5,2,4.2,WiFi 5,Dimensity 900,8,128,6.08,OLED,120,5841,65,64,32,"Ultra-Wide, Wide",192.2,9.23
OnePlus,OnePlus_9867,Android,676.35,2021,5340,6103,75.99,Plastic,5,2,5.3,WiFi 6,Tensor G3,12,64,5.59,OLED,60,4906,65,108,50,"Depth, Wide, Ultra-Wide",166.1,7.86
Sony,Sony_4022,Android,503.36,2019,3884,4307,88.83,Metal,7,2,4.2,WiFi 6E,Snapdragon 778G,12,128,5.94,LCD,60,5791,45,64,32,Macro,199.4,7.43
Realme,Realme_5529,Android,343.95,2019,3759,3101,86.83,Plastic,5,2,5.3,WiFi 5,Dimensity 900,6,128,6.81,LCD,90,4917,33,50,16,"Depth, Telephoto",173.2,7.7
Sony,Sony_1123,Android,519.75,2020,3729,4409,82.47,Metal,4,1,4.2,WiFi 5,Dimensity 900,6,128,5.97,LCD,90,5592,25,108,32,"Telephoto, Wide",171.2,8.34
Motorola,Motorola_5909,Android,390.85,2022,2634,3574,90.64,Metal,3,1,5.2,WiFi 6,Exynos 1380,8,512,5.69,OLED,60,3123,65,50,50,"Depth, Macro, Telephoto",182.3,7.81
Motorola,Motorola_8017,Android,298.94,2025,3124,2627,86.31,Plastic,4,1,5.1,WiFi 6E,Snapdragon 778G,6,64,6.2,OLED,60,4617,65,50,16,Telephoto,172.2,7.8
Realme,Realme_9995,Android,77.83,2021,223,1281,87.77,Glass,7,1,5.3,WiFi 6,Helio G85,6,256,6.56,LCD,90,5543,100,13,16,"Ultra-Wide, Depth, Wide",191.4,8.33
Oppo,Oppo_1792,Android,593.46,2025,4168,5407,93.17,Plastic,4,2,5.2,WiFi 6E,Dimensity 900,6,512,5.89,LCD,144,5165,65,64,16,Macro,173,8.71
Sony,Sony_1351,Android,664.09,2024,5552,6873,79.67,Metal,6,2,4.2,WiFi 6E,Snapdragon 778G,8,256,5.53,OLED,90,5839,100,50,32,"Macro, Depth",171.6,7.48
Apple,Apple_2246,iOS,1264.11,2018,8925,11724,76.39,Plastic,3,1,4.2,WiFi 5,Snapdragon 8 Gen 2,16,128,6.41,OLED,144,3298,65,108,8,"Wide, Telephoto",234.7,7.44
Xiaomi,Xiaomi_1595,Android,286.21,2025,2436,1885,88.73,Glass,7,2,4.2,WiFi 6E,Snapdragon 778G,12,128,6.04,AMOLED,90,4584,33,108,16,"Macro, Telephoto, Wide, Depth",195.1,8.07
Samsung,Samsung_7086,Android,660.77,2022,4637,5668,94.23,Metal,5,2,5.2,WiFi 6,Dimensity 900,12,128,5.82,AMOLED,144,5668,25,50,32,"Telephoto, Depth",176.9,9.12
Vivo,Vivo_8191,Android,228.44,2022,694,1138,84.16,Plastic,4,2,5.2,WiFi 6E,Snapdragon 680,3,64,6.22,LCD,60,3855,18,13,32,"Depth, Ultra-Wide, Macro",200.5,7.22
Vivo,Vivo_4097,Android,418.05,2023,3365,4072,84.78,Plastic,6,1,5,WiFi 5,Exynos 1380,6,128,6.82,LCD,60,3970,25,50,50,"Ultra-Wide, Depth",177.5,9.32
Motorola,Motorola_4796,Android,138.25,2024,1877,1240,77.02,Glass,4,2,5,WiFi 5,Dimensity 6020,3,64,5.74,LCD,120,3915,33,13,8,Macro,200.9,9.32
Realme,Realme_2728,Android,170.57,2025,706,1371,88.5,Plastic,5,1,5.1,WiFi 6E,Snapdragon 680,6,128,5.91,AMOLED,90,5330,25,50,8,"Ultra-Wide, Depth, Wide",183.5,8
Xiaomi,Xiaomi_7465,Android,117.66,2019,118,1009,90.75,Plastic,4,2,5.1,WiFi 5,Dimensity 6020,6,256,6.68,LCD,60,6789,65,13,32,"Wide, Depth",177.7,9.43
Apple,Apple_1489,iOS,1166.72,2024,9393,11154,87.27,Glass,2,2,5.2,WiFi 5,Snapdragon 8 Gen 2,16,256,6.08,AMOLED,120,3360,33,50,32,"Ultra-Wide, Telephoto, Macro",229,8.3
Sony,Sony_5474,Android,633.49,2020,4848,6398,75.61,Plastic,7,1,4.2,WiFi 6,Dimensity 900,6,128,6.89,OLED,90,5435,18,50,8,"Ultra-Wide, Depth, Macro",176.8,7.56
Vivo,Vivo_7942,Android,294.93,2020,1274,2424,82.38,Metal,5,1,5.2,WiFi 6,Snapdragon 778G,8,128,5.62,LCD,60,3401,18,50,16,Depth,233.2,7.56
OnePlus,OnePlus_7832,Android,570.7,2023,5223,5790,81.13,Plastic,3,1,5,WiFi 6E,Snapdragon 778G,6,256,5.91,OLED,90,5412,18,50,50,"Macro, Wide",199.3,7.82
Motorola,Motorola_8722,Android,359.06,2019,1930,2917,89.19,Metal,5,1,5,WiFi 5,Exynos 1380,6,128,5.58,AMOLED,90,4655,65,64,32,"Ultra-Wide, Wide, Telephoto, Depth",197.2,7.91
OnePlus,OnePlus_6605,Android,910.44,2024,5950,7822,88.36,Plastic,6,1,5.1,WiFi 6,Snapdragon 8 Gen 2,16,128,6.84,AMOLED,120,5635,65,200,50,"Depth, Telephoto, Ultra-Wide, Wide",156.5,8.87
Vivo,Vivo_5369,Android,635.88,2019,5112,5770,88.07,Metal,7,1,5.1,WiFi 6E,Dimensity 900,6,128,6.04,LCD,60,5571,33,50,50,Telephoto,175.2,8.17
Xiaomi,Xiaomi_3927,Android,357.01,2023,2132,2454,92.57,Glass,6,1,5.1,WiFi 6,Dimensity 900,8,64,5.73,OLED,144,5288,65,108,8,"Ultra-Wide, Wide, Telephoto",212.7,9.07
OnePlus,OnePlus_8947,Android,555.38,2019,4675,5682,84.71,Metal,5,1,4.2,WiFi 6E,Dimensity 900,8,128,5.98,OLED,120,5320,18,108,16,Ultra-Wide,169.1,9.17
Sony,Sony_9454,Android,370.64,2023,2209,3963,94.03,Plastic,5,2,4.2,WiFi 6,Exynos 1380,6,256,6.45,AMOLED,60,5010,33,108,32,"Macro, Wide, Depth",217.2,8.94
Oppo,Oppo_2932,Android,343.27,2025,3172,3172,81.78,Plastic,6,2,5,WiFi 5,Snapdragon 778G,8,64,6.59,OLED,90,5411,25,50,8,Macro,183.3,7.07
Motorola,Motorola_8744,Android,290.41,2025,1487,3573,82.1,Glass,2,1,5.3,WiFi 6E,Snapdragon 778G,8,128,6.01,LCD,90,4792,65,64,16,"Macro, Telephoto",189.5,8.91
Xiaomi,Xiaomi_6136,Android,278.09,2023,2382,3541,91.97,Metal,3,1,5.2,WiFi 6,Exynos 1380,8,128,6.38,AMOLED,60,4508,25,64,8,"Wide, Macro, Ultra-Wide",200.8,7.68
Realme,Realme_1917,Android,304.33,2024,733,2738,90.7,Glass,4,2,5.3,WiFi 6,Snapdragon 778G,12,128,6.78,LCD,60,6779,45,64,50,"Macro, Wide",172.2,7.56
Samsung,Samsung_2597,Android,457.34,2025,3170,3628,77.03,Metal,7,2,5.2,WiFi 5,Dimensity 900,6,128,6.43,AMOLED,120,4726,25,50,50,Depth,187,7.77
Samsung,Samsung_7703,Android,428.88,2018,2419,4088,87.01,Glass,5,2,5.1,WiFi 6,Snapdragon 778G,8,256,6.34,LCD,90,5265,18,108,32,"Wide, Macro",190.5,8.11
Google,Google_4528,Android,557.26,2021,4048,5152,78.16,Glass,3,2,5,WiFi 5,Dimensity 900,12,64,6.22,AMOLED,120,5187,100,64,32,"Depth, Wide",166.3,7.59
Google,Google_4849,Android,596.35,2025,4388,6141,76.74,Plastic,7,2,4.2,WiFi 6,Dimensity 900,12,256,6.16,LCD,60,4806,18,50,32,"Macro, Wide, Depth",176.9,7.3
Oppo,Oppo_8977,Android,330.39,2023,2087,3763,75.53,Glass,7,2,5,WiFi 6E,Dimensity 900,12,256,6.31,OLED,60,5033,33,50,16,"Depth, Telephoto",167.8,9.07
