brand,os,launch_year,gpu_score,cpu_score,screen_to_body_ratio,build_material,colors_available,warranty_years,bluetooth_version,wifi_version,chipset,ram_gb,storage_gb,display_size_inch,display_type,refresh_rate_hz,battery_mah,fast_charging_w,rear_camera_mp,front_camera_mp,camera_setup,weight_g,thickness_mm
Realme,Android,2022,1585,1089,82.6,Glass,3,1,5.2,WiFi 6,Helio G85,3,256,6.08,OLED,90,5410,65,13,32,"Ultra-Wide, Wide",172.6,7.01
Samsung,Android,2025,3963,4843,91.09,Glass,6,1,4.2,WiFi 6,Dimensity 900,6,128,5.5,OLED,60,6127,33,108,16,Other,180.3,9.03
Motorola,Android,2021,0,1106,75.59,Metal,7,2,5.3,WiFi 6E,Dimensity 6020,3,256,5.53,OLED,60,5371,18,13,8,Other,226.1,7.46
Vivo,Android,2022,1755,1036,75.79,Metal,2,2,5.3,WiFi 6,Dimensity 6020,4,64,5.54,LCD,120,4649,45,48,50,"Telephoto, Ultra-Wide",198.0,7.3
OnePlus,Android,2020,6672,6918,82.11,Glass,2,1,4.2,WiFi 6,A17 Bionic,12,512,6.45,AMOLED,120,4464,18,108,50,Other,152.7,8.92
Apple,iOS,2024,6850,9622,75.37,Glass,2,1,5.3,WiFi 5,Snapdragon 8 Gen 2,12,128,6.49,OLED,120,3602,65,200,16,Telephoto,208.3,9.17
Xiaomi,Android,2018,3542,4161,87.16,Metal,5,1,5.2,WiFi 6E,Dimensity 900,8,512,6.8,LCD,144,2151,33,50,8,Other,201.1,7.32
Xiaomi,Android,2025,4179,3159,92.9,Plastic,7,2,5.0,WiFi 6,Dimensity 900,8,128,6.34,OLED,60,5327,25,64,16,"Wide, Telephoto",204.3,7.78
Realme,Android,2019,2740,4267,76.0,Plastic,5,1,4.2,WiFi 6E,Exynos 1380,8,128,5.76,LCD,90,6188,65,64,16,"Macro, Ultra-Wide",155.8,8.52
OnePlus,Android,2020,6114,8517,88.96,Plastic,2,1,5.1,WiFi 5,Tensor G3,16,256,6.69,AMOLED,60,5003,25,200,32,Wide,188.2,7.12
Apple,iOS,2025,8954,11403,87.58,Metal,3,1,5.1,WiFi 6E,Snapdragon 8 Gen 2,16,256,5.94,OLED,120,3136,18,108,8,Other,206.7,7.45
Samsung,Android,2019,1795,3027,75.33,Metal,7,2,5.2,WiFi 6E,Snapdragon 778G,8,64,6.12,LCD,60,5066,65,64,8,Depth,197.8,8.48
Samsung,Android,2018,2609,3253,76.32,Plastic,6,2,5.3,WiFi 5,Exynos 1380,6,128,6.8,LCD,60,4340,100,64,8,Wide,246.2,8.64
Samsung,Android,2021,6810,8012,81.27,Metal,5,1,5.3,WiFi 5,Snapdragon 8 Gen 2,8,128,6.0,OLED,120,5151,25,200,8,Other,205.0,7.6
Apple,iOS,2025,8757,11798,89.87,Plastic,5,1,4.2,WiFi 6,Snapdragon 8 Gen 2,16,256,6.13,OLED,60,3436,18,200,16,"Depth, Macro",194.8,7.32
Oppo,Android,2022,2873,3823,81.34,Plastic,7,2,5.3,WiFi 6E,Snapdragon 778G,6,64,6.28,AMOLED,144,4326,33,50,8,Other,180.5,8.38
Samsung,Android,2018,4548,6574,90.09,Glass,6,1,5.0,WiFi 5,Snapdragon 8 Gen 2,12,128,5.76,AMOLED,120,5016,33,50,50,"Ultra-Wide, Wide",197.0,9.38
Realme,Android,2023,1147,1512,75.04,Glass,3,2,5.2,WiFi 6,Dimensity 6020,4,128,6.57,OLED,144,5579,33,48,32,Other,170.9,8.56
Realme,Android,2020,898,1781,93.04,Metal,2,2,5.1,WiFi 6,Dimensity 6020,4,64,6.17,AMOLED,120,4864,65,48,32,Other,171.1,7.21
Realme,Android,2025,1278,2862,78.04,Plastic,7,1,5.1,WiFi 6E,Snapdragon 778G,6,128,6.52,LCD,60,6274,25,64,32,Other,191.2,8.89
Realme,Android,2024,1716,617,88.77,Glass,5,2,5.2,WiFi 6,Helio G85,6,256,5.79,LCD,90,5388,18,50,16,"Macro, Depth",150.3,7.6
Sony,Android,2021,2821,3145,82.69,Metal,7,2,5.1,WiFi 5,Snapdragon 778G,8,64,5.52,LCD,60,6092,100,50,32,Wide,158.1,9.24
Apple,iOS,2018,7719,9527,75.61,Metal,7,2,4.2,WiFi 5,A17 Bionic,8,128,5.51,AMOLED,144,3243,25,200,8,Other,226.0,7.72
Samsung,Android,2020,3322,6154,79.81,Plastic,3,1,5.1,WiFi 6,Dimensity 900,8,128,5.92,AMOLED,90,4859,25,108,50,Ultra-Wide,226.3,9.22
Motorola,Android,2023,3751,3947,79.33,Plastic,4,1,4.2,WiFi 6E,Dimensity 900,12,128,6.46,AMOLED,90,4336,25,64,8,Wide,180.9,8.43
Samsung,Android,2021,5407,6571,90.78,Glass,3,2,5.2,WiFi 6E,Tensor G3,16,128,5.76,AMOLED,120,6080,25,108,16,"Ultra-Wide, Telephoto",195.4,7.18
Xiaomi,Android,2023,2444,3831,91.43,Metal,2,1,5.0,WiFi 5,Dimensity 900,6,512,5.94,LCD,90,4166,33,108,32,"Depth, Telephoto",197.3,8.32
Oppo,Android,2018,2762,2211,92.02,Metal,2,2,5.0,WiFi 5,Exynos 1380,8,64,6.41,LCD,60,5594,33,50,32,Other,193.3,7.55
Xiaomi,Android,2025,1909,3923,86.21,Metal,4,2,5.2,WiFi 6,Dimensity 900,6,128,5.5,LCD,90,4732,33,108,16,"Ultra-Wide, Macro",201.0,8.99
Apple,iOS,2021,10735,13078,93.63,Glass,6,2,5.1,WiFi 6,A17 Bionic,8,512,6.88,OLED,120,3281,33,50,50,Wide,209.1,8.63
Vivo,Android,2021,2212,1735,78.93,Glass,7,2,5.2,WiFi 6,Helio G85,6,256,6.67,LCD,90,5037,65,13,16,"Ultra-Wide, Telephoto",210.7,7.18
Oppo,Android,2025,2867,2764,89.54,Glass,7,1,5.2,WiFi 6E,Exynos 1380,6,128,6.1,OLED,60,5014,65,108,8,"Ultra-Wide, Depth",194.7,9.32
OnePlus,Android,2020,4009,4218,92.81,Metal,6,2,5.3,WiFi 6,Snapdragon 778G,12,64,6.04,OLED,120,3923,100,108,32,Other,191.9,7.94
Realme,Android,2022,1674,806,81.34,Plastic,3,1,5.3,WiFi 6E,Dimensity 6020,4,128,5.95,OLED,90,4351,45,13,32,Telephoto,175.4,7.47
Oppo,Android,2024,2318,2279,75.64,Metal,2,2,5.2,WiFi 6E,Snapdragon 778G,6,64,6.32,OLED,144,4830,18,108,16,Other,181.6,8.09
Motorola,Android,2025,3418,3818,76.56,Plastic,3,2,5.0,WiFi 6,Dimensity 900,12,128,6.26,LCD,144,4904,65,50,16,Other,192.2,9.17
Oppo,Android,2018,1952,1974,83.54,Glass,7,1,5.1,WiFi 6E,Dimensity 6020,4,128,5.95,AMOLED,60,3535,45,48,50,Other,179.6,9.04
Samsung,Android,2018,6730,7973,78.0,Metal,3,2,5.3,WiFi 6E,Tensor G3,12,64,6.73,OLED,120,3691,18,200,16,Wide,174.5,8.82
Samsung,Android,2021,4588,7005,77.47,Glass,5,2,4.2,WiFi 6E,Dimensity 900,12,128,6.79,LCD,144,5024,25,108,32,"Macro, Telephoto",179.6,8.56
Google,Android,2021,4580,5784,89.1,Metal,3,1,5.2,WiFi 6E,Snapdragon 778G,6,256,5.53,OLED,90,4659,33,64,50,Depth,196.1,9.39
Samsung,Android,2023,8604,11802,80.7,Metal,2,2,4.2,WiFi 5,Tensor G3,12,128,6.28,AMOLED,90,5274,25,200,50,"Macro, Telephoto",157.6,8.04
Motorola,Android,2022,2956,2552,94.39,Plastic,4,1,5.2,WiFi 5,Dimensity 900,8,256,5.96,LCD,60,4819,18,50,16,"Ultra-Wide, Telephoto",176.2,8.61
Sony,Android,2018,2479,2220,91.08,Metal,4,2,5.1,WiFi 5,Helio G85,6,128,6.19,OLED,60,5460,65,13,50,Other,214.2,8.23
Apple,iOS,2024,9541,12653,81.07,Glass,6,2,4.2,WiFi 6E,Tensor G3,8,64,5.84,AMOLED,90,3613,45,108,16,Other,219.5,9.41
Oppo,Android,2019,2501,2265,77.72,Metal,6,1,4.2,WiFi 5,Helio G85,4,256,5.98,AMOLED,60,4365,65,50,50,"Depth, Telephoto",200.5,9.03
Apple,iOS,2020,9968,11814,91.81,Glass,2,2,5.0,WiFi 6,Snapdragon 8 Gen 2,12,256,6.52,AMOLED,144,3172,100,108,32,"Telephoto, Depth",156.9,8.21
OnePlus,Android,2019,4402,6202,79.99,Glass,5,2,5.0,WiFi 5,Snapdragon 778G,12,512,6.81,LCD,90,3753,45,50,32,"Ultra-Wide, Macro",199.6,7.51
Realme,Android,2022,3198,2692,94.92,Plastic,7,2,5.3,WiFi 6E,Dimensity 900,8,64,6.79,OLED,60,3929,18,108,50,"Ultra-Wide, Telephoto",189.2,7.67
Sony,Android,2019,5189,6473,87.65,Metal,3,2,5.3,WiFi 6E,Tensor G3,12,256,5.96,OLED,120,6282,100,200,50,"Telephoto, Wide",182.2,9.11
Realme,Android,2019,811,1310,90.85,Plastic,2,2,5.1,WiFi 6,Snapdragon 680,4,128,6.14,LCD,90,4492,18,48,50,"Depth, Telephoto",182.7,7.6
OnePlus,Android,2018,4241,6614,92.82,Glass,4,1,4.2,WiFi 5,A17 Bionic,12,64,6.76,OLED,90,4651,18,50,32,"Macro, Telephoto",165.1,9.12
Google,Android,2018,7367,8879,77.79,Plastic,3,1,5.1,WiFi 6,Tensor G3,16,64,6.16,AMOLED,120,5579,25,50,50,Other,187.9,8.82
Oppo,Android,2019,1307,2458,79.38,Glass,3,1,4.2,WiFi 6E,Snapdragon 680,4,128,6.3,LCD,90,5860,18,48,32,Other,217.4,9.12
Apple,iOS,2021,7998,8949,94.88,Glass,5,1,4.2,WiFi 5,A17 Bionic,12,128,6.16,OLED,120,3204,18,108,8,"Macro, Wide",183.4,9.42
OnePlus,Android,2020,4718,6364,90.74,Metal,6,1,5.0,WiFi 6,Tensor G3,8,64,6.78,AMOLED,90,4595,25,50,50,Depth,196.2,8.29
Xiaomi,Android,2020,1697,1900,77.98,Metal,2,2,5.3,WiFi 5,Helio G85,4,128,6.4,OLED,60,5792,25,50,32,Other,181.2,7.74
Vivo,Android,2019,990,937,78.01,Plastic,7,2,4.2,WiFi 6E,Dimensity 6020,6,64,5.69,LCD,60,5352,33,50,16,Depth,192.0,8.0
Sony,Android,2023,4136,5635,94.09,Glass,3,2,5.1,WiFi 5,Dimensity 900,8,64,6.47,AMOLED,90,3593,33,64,16,Wide,217.2,7.84
Vivo,Android,2022,1974,2077,94.52,Plastic,4,1,5.0,WiFi 6,Helio G85,4,128,6.15,LCD,60,6059,33,48,16,Other,177.5,7.49
Realme,Android,2018,2999,3008,89.49,Plastic,2,2,5.1,WiFi 6,Snapdragon 778G,6,512,6.09,LCD,60,5368,25,108,32,Other,182.6,8.85
OnePlus,Android,2018,5286,6863,83.58,Glass,7,1,5.2,WiFi 5,A17 Bionic,12,128,5.81,OLED,120,3696,33,200,16,"Depth, Macro",173.6,7.97
Apple,iOS,2020,10552,12481,89.9,Plastic,4,2,4.2,WiFi 6E,A17 Bionic,16,64,6.83,OLED,144,3688,45,50,16,Other,158.1,9.32
Google,Android,2023,5084,6676,90.95,Glass,6,1,5.1,WiFi 6,A17 Bionic,12,64,6.66,AMOLED,90,5474,18,108,50,Depth,180.7,8.24
OnePlus,Android,2024,3634,3508,88.25,Metal,4,2,5.2,WiFi 6,Exynos 1380,8,64,5.69,AMOLED,90,6185,18,50,50,Telephoto,200.1,7.95
Motorola,Android,2024,2332,2543,92.02,Metal,7,2,5.1,WiFi 5,Snapdragon 778G,8,128,5.8,AMOLED,90,6558,33,108,32,"Ultra-Wide, Telephoto",198.5,7.15
Oppo,Android,2022,5315,5620,90.77,Plastic,5,2,5.0,WiFi 6E,Dimensity 900,8,128,6.62,AMOLED,90,5420,33,50,16,Depth,160.6,9.23
Sony,Android,2019,5082,6503,75.81,Glass,4,1,4.2,WiFi 6E,Tensor G3,12,256,6.16,LCD,144,5902,25,108,50,Other,173.6,8.35
Samsung,Android,2025,8497,11270,90.9,Plastic,5,1,5.2,WiFi 6,A17 Bionic,16,64,6.79,AMOLED,60,4555,65,200,32,Other,182.8,7.67
Oppo,Android,2022,3607,5696,89.94,Metal,7,2,5.1,WiFi 6E,Exynos 1380,8,256,5.61,AMOLED,144,5512,18,50,50,"Ultra-Wide, Wide",177.5,8.94
Sony,Android,2025,3236,4141,75.07,Metal,7,1,5.1,WiFi 5,Snapdragon 778G,6,64,5.87,OLED,90,5043,25,108,8,Other,175.2,7.36
Google,Android,2018,7291,8728,83.71,Glass,6,1,5.1,WiFi 6,Snapdragon 8 Gen 2,16,128,6.86,OLED,90,5451,65,108,32,Other,195.7,9.34
Apple,iOS,2019,6351,8366,75.17,Glass,5,2,4.2,WiFi 6,Snapdragon 8 Gen 2,16,128,5.53,AMOLED,90,3608,100,50,16,Other,206.7,7.04
OnePlus,Android,2024,4685,4422,81.14,Metal,6,1,5.1,WiFi 6E,Snapdragon 778G,8,128,6.72,AMOLED,60,5648,33,64,16,"Depth, Wide",207.7,8.32
Vivo,Android,2022,4787,6252,93.37,Metal,7,1,5.0,WiFi 5,Dimensity 900,12,512,5.78,LCD,120,3960,65,108,50,Telephoto,210.6,7.83
Motorola,Android,2022,3213,5136,81.18,Metal,2,1,5.2,WiFi 6,Exynos 1380,12,512,5.9,AMOLED,60,5375,25,64,16,"Telephoto, Wide",223.5,8.0
Sony,Android,2021,4173,4635,77.64,Metal,4,1,5.0,WiFi 5,Snapdragon 778G,6,128,6.67,LCD,120,4344,45,108,32,"Telephoto, Wide",207.3,7.93
Vivo,Android,2025,2392,3402,78.7,Glass,7,2,5.2,WiFi 6,Snapdragon 778G,8,128,6.38,LCD,60,4826,18,64,32,Macro,175.5,7.09
Sony,Android,2025,1406,449,89.84,Plastic,6,2,5.0,WiFi 6E,Dimensity 6020,3,64,6.7,LCD,120,5262,100,50,8,Other,205.3,8.97
Sony,Android,2018,5004,6454,93.2,Plastic,4,2,4.2,WiFi 6E,A17 Bionic,8,64,5.55,OLED,120,5115,65,108,32,"Telephoto, Macro",165.8,7.69
Vivo,Android,2019,862,3097,84.47,Metal,4,1,5.3,WiFi 5,Helio G85,4,256,5.72,AMOLED,120,5350,65,13,16,Other,178.4,9.49
Realme,Android,2021,1470,2006,82.41,Plastic,2,1,5.3,WiFi 6E,Helio G85,4,64,6.83,AMOLED,144,4254,65,50,16,"Macro, Telephoto",168.2,9.08
Apple,iOS,2021,7420,8930,75.19,Metal,6,1,5.3,WiFi 6E,Snapdragon 8 Gen 2,16,64,6.83,AMOLED,90,3308,100,50,16,Other,172.5,7.73
OnePlus,Android,2021,5814,7079,77.25,Metal,5,1,5.3,WiFi 5,Snapdragon 8 Gen 2,16,64,5.73,OLED,90,5609,100,200,50,Other,182.5,7.99
Apple,iOS,2018,8857,10343,88.33,Metal,2,1,5.0,WiFi 5,Tensor G3,16,128,5.96,AMOLED,120,3427,33,50,16,"Telephoto, Wide",174.6,8.16
Google,Android,2022,7512,8401,85.25,Glass,3,2,5.1,WiFi 5,Tensor G3,8,256,5.96,AMOLED,120,4226,18,50,50,Other,195.6,7.41
Oppo,Android,2018,2314,2846,82.06,Metal,5,1,5.2,WiFi 5,Exynos 1380,12,128,6.16,LCD,60,3734,45,50,8,"Macro, Wide",176.0,7.38
Oppo,Android,2021,3023,4538,93.37,Plastic,4,1,5.1,WiFi 5,Dimensity 900,12,256,5.68,AMOLED,90,5929,18,64,16,"Wide, Depth",178.0,7.35
Samsung,Android,2022,5134,6060,76.86,Metal,3,2,5.2,WiFi 6,Exynos 1380,12,64,6.76,LCD,60,4704,18,108,16,"Telephoto, Macro",209.7,9.33
Oppo,Android,2023,3195,3353,91.78,Metal,3,2,5.1,WiFi 6E,Dimensity 900,6,512,6.44,LCD,60,3918,18,50,50,"Ultra-Wide, Depth",206.6,9.34
Vivo,Android,2023,2001,3345,79.83,Plastic,2,1,4.2,WiFi 6,Exynos 1380,12,128,5.81,AMOLED,60,4420,45,64,32,"Depth, Ultra-Wide",185.9,9.37
Apple,iOS,2025,9528,12413,88.3,Glass,3,1,4.2,WiFi 6E,Snapdragon 8 Gen 2,8,256,5.68,OLED,120,3467,18,50,16,Other,165.3,8.05
Apple,iOS,2020,8488,10702,77.35,Glass,7,2,5.1,WiFi 6,Snapdragon 8 Gen 2,8,64,6.67,LCD,120,3477,25,108,16,"Wide, Macro",172.4,9.04
OnePlus,Android,2023,3146,4819,89.56,Glass,3,1,5.2,WiFi 6,Snapdragon 778G,8,128,6.66,OLED,90,6410,25,50,50,Wide,199.5,8.1
Google,Android,2018,3834,5123,88.71,Metal,3,2,5.0,WiFi 6,Snapdragon 778G,12,64,6.63,OLED,90,4670,45,50,32,Other,186.7,7.13
Vivo,Android,2021,3907,4087,86.78,Glass,2,2,5.3,WiFi 5,Snapdragon 778G,12,64,6.29,OLED,90,3941,25,50,16,"Telephoto, Macro",185.5,8.84
Google,Android,2024,5748,5982,94.25,Glass,7,1,5.1,WiFi 5,Snapdragon 8 Gen 2,8,128,6.26,OLED,60,5908,65,200,32,"Wide, Depth",146.4,8.52
Samsung,Android,2024,5533,7960,88.15,Plastic,5,1,4.2,WiFi 6,Tensor G3,16,256,6.27,OLED,120,5193,65,108,8,"Wide, Telephoto",233.2,8.78
Vivo,Android,2024,2086,1890,79.9,Metal,2,2,4.2,WiFi 6E,Dimensity 6020,3,256,5.89,OLED,60,5611,33,13,32,"Wide, Depth",173.5,7.47
OnePlus,Android,2020,4105,5073,89.6,Plastic,4,1,5.0,WiFi 6E,Exynos 1380,6,128,6.84,LCD,120,4916,25,50,32,"Telephoto, Ultra-Wide",222.9,8.85
Samsung,Android,2020,2589,3314,92.69,Plastic,2,2,5.1,WiFi 5,Dimensity 900,8,128,5.9,LCD,120,5666,33,64,32,Ultra-Wide,162.7,7.73
Xiaomi,Android,2025,2256,2351,90.05,Glass,4,2,5.3,WiFi 5,Snapdragon 778G,6,64,5.65,OLED,120,5040,25,108,50,Other,180.2,8.9
Motorola,Android,2023,2421,3977,78.17,Metal,6,1,5.0,WiFi 6,Exynos 1380,6,128,6.69,AMOLED,120,5664,33,64,16,Other,175.6,7.82
Motorola,Android,2024,1443,2373,80.89,Glass,7,1,5.2,WiFi 6,Dimensity 6020,6,128,5.67,LCD,60,4659,18,13,16,Other,176.2,8.31
Vivo,Android,2025,820,1080,76.44,Plastic,6,1,5.2,WiFi 5,Snapdragon 680,4,128,6.19,OLED,90,5302,25,48,8,Other,156.7,8.61
Vivo,Android,2024,2270,3452,84.21,Plastic,2,2,4.2,WiFi 6E,Dimensity 900,8,128,6.39,OLED,60,4447,100,50,50,Telephoto,200.1,7.42
Vivo,Android,2022,3418,3228,93.47,Plastic,3,2,5.1,WiFi 6,Exynos 1380,8,64,6.43,AMOLED,144,4117,65,108,50,"Telephoto, Ultra-Wide",181.6,8.01
Google,Android,2020,6668,9227,80.5,Glass,2,1,5.2,WiFi 5,A17 Bionic,16,256,5.71,OLED,120,5716,18,108,32,"Telephoto, Wide",217.0,9.35
Vivo,Android,2024,1953,3157,91.36,Glass,6,1,5.2,WiFi 5,Snapdragon 778G,8,512,6.41,LCD,120,4612,100,64,32,Other,164.7,8.6
Apple,iOS,2020,9200,11151,80.81,Metal,6,2,5.3,WiFi 6E,A17 Bionic,12,256,6.65,OLED,120,3221,100,50,50,Other,170.2,7.22
OnePlus,Android,2020,3119,3511,92.34,Metal,2,1,5.0,WiFi 6E,Snapdragon 778G,12,64,5.59,AMOLED,60,4900,18,64,16,"Macro, Ultra-Wide",172.7,8.08
Apple,iOS,2018,10963,13441,81.48,Plastic,3,1,5.2,WiFi 6E,A17 Bionic,12,64,6.66,AMOLED,120,3713,18,108,32,Macro,191.7,7.5
Realme,Android,2022,1333,2183,88.21,Plastic,3,2,4.2,WiFi 6,Helio G85,6,64,6.28,LCD,90,4874,33,13,16,Other,135.0,7.16
Oppo,Android,2022,1801,4214,91.2,Glass,4,2,5.2,WiFi 6,Exynos 1380,8,128,6.4,LCD,120,4308,18,50,8,Other,211.9,7.08
Motorola,Android,2019,2260,3856,90.82,Glass,2,2,5.0,WiFi 6E,Dimensity 900,6,256,6.31,LCD,60,4813,45,64,32,Ultra-Wide,196.3,7.36
Realme,Android,2021,551,960,80.91,Metal,6,2,5.1,WiFi 5,Helio G85,3,64,6.82,AMOLED,144,4444,33,48,8,"Depth, Telephoto",177.7,7.36
Oppo,Android,2023,2072,2471,94.27,Glass,7,1,5.2,WiFi 6E,Snapdragon 778G,8,128,5.62,LCD,90,5411,33,50,16,"Telephoto, Ultra-Wide",201.8,9.28
Motorola,Android,2021,1780,3104,81.17,Metal,7,2,5.1,WiFi 6,Snapdragon 680,3,128,5.94,LCD,60,3623,25,48,16,Other,197.0,7.49
Samsung,Android,2021,5963,7717,91.62,Glass,6,2,5.2,WiFi 6E,Snapdragon 8 Gen 2,16,128,6.82,OLED,90,3495,25,50,16,"Depth, Telephoto",199.1,8.15
Google,Android,2020,5675,7879,92.83,Plastic,7,2,5.3,WiFi 5,A17 Bionic,16,128,5.66,OLED,120,5360,100,108,16,Other,176.9,7.84
OnePlus,Android,2019,1303,3177,93.01,Plastic,2,2,5.1,WiFi 6E,Helio G85,3,128,6.45,LCD,90,4946,25,48,32,Other,159.5,8.44
Realme,Android,2018,318,1329,85.53,Metal,6,2,5.3,WiFi 6,Dimensity 6020,3,64,6.54,OLED,120,4635,33,48,16,Other,193.2,8.12
Apple,iOS,2024,9745,12914,89.0,Glass,2,1,5.2,WiFi 6E,Tensor G3,12,64,6.64,AMOLED,120,3520,33,50,32,Telephoto,172.9,9.24
Realme,Android,2022,968,788,78.87,Glass,6,1,5.1,WiFi 6,Dimensity 6020,4,128,5.83,AMOLED,60,5988,65,13,50,"Telephoto, Macro",195.6,7.98
OnePlus,Android,2018,985,1743,83.04,Plastic,3,1,4.2,WiFi 5,Helio G85,3,64,6.58,OLED,90,6548,100,13,32,"Telephoto, Depth",212.9,8.08
Sony,Android,2024,4029,5186,83.26,Glass,6,2,5.2,WiFi 6,Dimensity 900,8,128,5.87,AMOLED,90,6322,18,108,32,"Telephoto, Macro",190.8,7.24
Samsung,Android,2022,6842,8145,88.54,Metal,2,1,4.2,WiFi 6,Tensor G3,8,64,5.99,OLED,90,4931,100,50,8,"Macro, Ultra-Wide",164.4,8.67
Google,Android,2025,4005,5625,92.62,Plastic,5,1,5.1,WiFi 5,Dimensity 900,6,128,6.88,OLED,90,5165,33,64,8,"Ultra-Wide, Telephoto",158.4,8.95
Apple,iOS,2025,11671,14175,75.16,Plastic,5,2,5.1,WiFi 6,Snapdragon 8 Gen 2,16,256,6.49,OLED,144,3874,25,108,8,Other,196.8,8.23
Sony,Android,2024,5829,5352,93.85,Glass,4,1,4.2,WiFi 5,Tensor G3,16,64,6.54,AMOLED,90,5260,25,50,32,"Telephoto, Macro",162.3,7.93
Samsung,Android,2020,3258,4134,79.76,Metal,6,2,5.0,WiFi 5,Snapdragon 778G,12,64,6.4,AMOLED,90,5069,100,108,16,"Telephoto, Wide",204.0,7.98
Xiaomi,Android,2019,2395,2880,75.41,Metal,5,1,5.1,WiFi 5,Snapdragon 778G,6,64,6.1,LCD,120,4811,18,50,8,Other,184.3,7.04
Sony,Android,2023,3969,4703,80.13,Glass,7,2,5.2,WiFi 6,Exynos 1380,6,64,5.56,OLED,60,4643,33,64,32,"Telephoto, Ultra-Wide",180.5,8.3
Apple,iOS,2022,9874,13264,82.75,Metal,7,2,5.2,WiFi 6,A17 Bionic,8,64,6.6,OLED,144,3249,45,50,16,"Ultra-Wide, Telephoto",178.7,7.88
Samsung,Android,2024,6536,7522,84.84,Glass,6,2,5.0,WiFi 5,Tensor G3,16,512,6.49,AMOLED,144,4238,45,200,8,Wide,179.8,8.55
Vivo,Android,2020,1815,3357,78.1,Glass,2,2,5.1,WiFi 6E,Exynos 1380,6,128,6.58,LCD,60,5112,45,64,8,Other,226.5,8.63
Google,Android,2021,8469,10441,80.8,Metal,5,2,5.3,WiFi 5,A17 Bionic,16,256,6.24,AMOLED,90,4061,100,200,50,Other,201.3,7.86
Realme,Android,2019,1630,1900,88.6,Metal,6,1,5.0,WiFi 6,Snapdragon 680,6,64,5.84,LCD,90,6620,65,13,32,"Macro, Depth",218.9,7.19
Xiaomi,Android,2025,2461,3200,81.78,Plastic,2,2,5.0,WiFi 6,Snapdragon 778G,6,64,6.62,OLED,90,4207,33,108,50,Other,170.2,7.96
Sony,Android,2023,3391,5085,87.28,Glass,2,1,4.2,WiFi 6E,Snapdragon 778G,8,64,5.56,AMOLED,90,5559,33,108,50,"Telephoto, Ultra-Wide",191.5,8.23
Apple,iOS,2024,10197,11414,89.33,Metal,7,2,5.2,WiFi 5,Snapdragon 8 Gen 2,16,128,6.89,AMOLED,120,3454,18,50,50,"Wide, Telephoto",204.3,8.02
Realme,Android,2024,2453,2939,91.4,Glass,6,1,5.2,WiFi 5,Dimensity 900,8,128,6.75,AMOLED,60,6031,33,108,8,Depth,189.3,8.69
OnePlus,Android,2020,4624,5369,84.99,Metal,3,2,5.3,WiFi 5,Dimensity 900,12,512,6.37,AMOLED,120,6538,33,50,32,Telephoto,187.0,7.58
Xiaomi,Android,2019,986,1155,79.59,Metal,2,1,4.2,WiFi 6,Helio G85,6,128,5.54,AMOLED,60,4370,33,48,8,Ultra-Wide,161.0,9.16
Xiaomi,Android,2018,4258,3365,85.04,Plastic,5,2,5.1,WiFi 6E,Dimensity 900,12,64,6.9,OLED,120,5417,45,64,50,"Macro, Telephoto",191.6,9.04
Realme,Android,2019,240,1206,91.23,Plastic,3,1,5.2,WiFi 6E,Snapdragon 680,4,128,6.74,LCD,144,5549,45,48,16,"Wide, Macro",204.5,9.0
Apple,iOS,2022,10875,14292,90.41,Glass,2,2,5.0,WiFi 6E,Snapdragon 8 Gen 2,12,64,6.34,OLED,120,4349,33,108,8,Macro,173.2,7.61
Google,Android,2022,9624,10875,80.86,Metal,4,2,5.2,WiFi 5,Snapdragon 8 Gen 2,8,128,5.51,OLED,120,4659,33,200,16,Macro,185.6,9.36
Sony,Android,2022,6682,7379,85.25,Glass,6,2,5.1,WiFi 6,Tensor G3,16,512,6.09,OLED,120,4281,18,50,32,Other,214.6,7.47
OnePlus,Android,2018,4854,6163,81.71,Metal,6,1,5.1,WiFi 6E,Dimensity 900,8,512,5.62,LCD,90,4455,33,50,8,Telephoto,184.8,8.08
Google,Android,2024,5887,7027,75.16,Metal,6,2,5.0,WiFi 5,Tensor G3,16,64,5.56,OLED,144,6702,45,200,32,"Telephoto, Ultra-Wide",196.0,9.4
Vivo,Android,2018,3840,4117,86.56,Metal,5,1,5.2,WiFi 6,Snapdragon 778G,8,512,6.68,LCD,120,5467,18,108,50,Depth,198.8,8.94
Vivo,Android,2020,2367,3846,84.39,Metal,2,1,4.2,WiFi 6E,Dimensity 900,12,128,6.56,AMOLED,90,6219,18,64,8,"Macro, Depth",223.3,8.32
OnePlus,Android,2022,2827,3921,77.3,Metal,4,1,5.3,WiFi 6E,Dimensity 900,6,64,6.79,AMOLED,120,5061,100,108,16,Ultra-Wide,216.2,8.29
OnePlus,Android,2024,1651,2657,79.86,Glass,4,2,4.2,WiFi 5,Snapdragon 680,3,256,6.73,OLED,60,4759,65,13,32,"Macro, Wide",210.6,8.22
Google,Android,2025,8595,11532,80.73,Plastic,5,1,5.0,WiFi 6E,Tensor G3,8,128,6.37,OLED,144,5765,18,200,50,Wide,184.8,8.15
OnePlus,Android,2021,309,1799,81.99,Glass,3,1,4.2,WiFi 6,Snapdragon 680,3,64,5.87,LCD,144,4565,100,13,50,"Ultra-Wide, Macro",170.2,7.06
