brand,os,price,launch_year,gpu_score,cpu_score,screen_to_body_ratio,build_material,colors_available,warranty_years,bluetooth_version,wifi_version,chipset,ram_gb,storage_gb,display_size_inch,display_type,refresh_rate_hz,battery_mah,fast_charging_w,rear_camera_mp,front_camera_mp,camera_setup,weight_g,thickness_mm,gpu_per_cpu
Sony,Android,327.95,2020,2902,2698,75.86,Plastic,6,2,5.1,WiFi 6,Snapdragon 778G,12,128,5.59,LCD,60,4764,45,50,32,"Ultra-Wide, Telephoto",166.5,7.53,1.0756115641215716
Oppo,Android,324.76,2023,1643,3862,92.3,Plastic,7,1,5.2,WiFi 6,Dimensity 900,6,128,6.74,AMOLED,60,4181,33,50,32,Other,192.5,7.9,0.4254272397721388
Vivo,Android,493.09,2019,4129,5206,81.23,Metal,2,2,5.0,WiFi 6,Exynos 1380,6,256,6.6,LCD,90,4173,18,64,50,Telephoto,218.1,7.41,0.7931233192470226
Motorola,Android,171.76,2023,1386,2066,83.77,Plastic,4,1,5.3,WiFi 6E,Helio G85,4,512,5.98,AMOLED,90,4698,25,13,8,"Telephoto, Ultra-Wide",201.0,9.11,0.6708615682478218
OnePlus,Android,716.95,2023,5080,6442,84.78,Plastic,2,1,5.0,WiFi 5,A17 Bionic,8,512,6.23,OLED,90,3991,18,200,32,Other,219.9,7.78,0.7885749767153059
Samsung,Android,519.63,2021,3364,4751,85.46,Glass,4,1,5.1,WiFi 5,Dimensity 900,6,64,6.49,OLED,90,4895,25,64,16,"Telephoto, Depth",201.5,8.4,0.7080614607451063
Oppo,Android,594.34,2018,4033,5190,88.67,Metal,6,2,5.1,WiFi 5,Dimensity 900,6,128,6.58,LCD,120,6307,25,64,50,"Macro, Telephoto",233.8,8.95,0.7770712909441233
Sony,Android,716.39,2021,5701,6076,92.27,Glass,6,1,5.1,WiFi 5,A17 Bionic,16,128,6.14,OLED,144,5474,45,108,32,"Wide, Depth",226.1,9.15,0.9382817643186306
Oppo,Android,257.79,2024,2741,3222,81.07,Plastic,5,2,5.3,WiFi 6E,Dimensity 6020,3,128,5.99,OLED,60,5426,18,13,32,"Telephoto, Depth",229.6,7.17,0.8507138423339541
Vivo,Android,260.56,2019,1809,2406,88.94,Plastic,5,2,4.2,WiFi 6,Dimensity 6020,4,512,6.8,LCD,90,5159,45,13,50,Other,169.7,7.67,0.7518703241895262
OnePlus,Android,532.34,2022,3721,4060,90.18,Metal,4,2,5.3,WiFi 5,Snapdragon 778G,8,128,6.86,LCD,60,5182,100,50,32,"Wide, Telephoto",221.4,7.24,0.9165024630541871
Vivo,Android,431.84,2021,3012,4217,94.34,Metal,2,2,5.0,WiFi 5,Snapdragon 778G,8,128,6.18,LCD,60,4923,18,64,8,Other,226.5,8.75,0.7142518377993834
Apple,iOS,1345.4,2018,10021,12744,75.27,Metal,5,2,5.2,WiFi 6,Tensor G3,12,256,6.61,OLED,120,3384,33,50,32,"Macro, Telephoto",215.7,7.58,0.7863308223477715
Apple,iOS,1546.62,2025,11671,14175,75.16,Plastic,5,2,5.1,WiFi 6,Snapdragon 8 Gen 2,16,256,6.49,OLED,144,3874,25,108,8,Other,196.8,8.23,0.8233509700176367
Sony,Android,634.87,2025,5129,5741,75.11,Glass,3,2,4.2,WiFi 5,Snapdragon 778G,6,128,5.82,AMOLED,60,4999,45,108,8,Other,232.0,8.52,0.8933983626545898
Samsung,Android,684.49,2022,4169,6089,81.43,Plastic,5,1,5.2,WiFi 6,A17 Bionic,8,128,5.55,LCD,120,4136,18,108,16,Other,206.3,8.78,0.6846772869108227
Realme,Android,283.89,2020,2770,3014,76.94,Glass,6,1,5.3,WiFi 6E,Snapdragon 778G,8,128,5.96,OLED,60,6222,45,50,8,Other,209.0,8.32,0.9190444591904446
Sony,Android,596.72,2019,5228,6331,88.87,Metal,4,1,5.3,WiFi 6,Exynos 1380,6,128,6.71,AMOLED,60,6164,33,108,16,Other,184.5,9.49,0.8257779181803823
OnePlus,Android,472.1,2025,3931,4645,86.21,Glass,2,1,5.1,WiFi 5,Dimensity 900,8,128,6.57,AMOLED,120,5849,25,64,32,"Macro, Ultra-Wide",196.7,7.48,0.846286329386437
OnePlus,Android,217.76,2025,944,2436,76.38,Plastic,7,2,4.2,WiFi 6E,Helio G85,3,64,6.49,LCD,60,4747,33,48,8,Other,193.9,7.42,0.38752052545155996
Xiaomi,Android,269.13,2022,2237,2308,78.27,Plastic,5,2,5.3,WiFi 6,Dimensity 900,6,256,5.71,OLED,60,6233,18,50,32,Ultra-Wide,210.1,7.42,0.9692374350086655
OnePlus,Android,584.39,2019,5123,5106,76.85,Metal,7,1,5.2,WiFi 6,Snapdragon 778G,6,64,6.48,LCD,120,5514,65,50,50,"Depth, Wide",180.3,9.46,1.0033294163728947
Apple,iOS,1121.13,2023,8585,10643,83.73,Plastic,6,2,5.2,WiFi 6E,Tensor G3,8,128,6.8,OLED,120,3857,33,108,50,Other,213.9,8.87,0.8066334680071409
Vivo,Android,301.64,2018,2303,2483,78.91,Glass,6,1,5.1,WiFi 6,Dimensity 900,12,512,6.61,AMOLED,120,4121,25,64,50,Other,185.8,9.22,0.9275070479258961
OnePlus,Android,262.3,2022,958,1801,90.87,Metal,2,1,5.1,WiFi 5,Snapdragon 680,3,512,5.75,OLED,90,4674,18,50,32,Other,159.9,7.19,0.5319267073847862
Realme,Android,240.76,2024,2275,2253,80.43,Glass,7,1,5.1,WiFi 6,Helio G85,6,64,5.91,LCD,90,5201,100,50,16,Other,165.2,8.09,1.0097647581003106
Apple,iOS,1598.2,2019,12223,14772,82.23,Metal,4,2,5.0,WiFi 6,Tensor G3,12,64,5.73,LCD,120,3352,18,108,32,Ultra-Wide,180.6,8.52,0.8274438126184673
Vivo,Android,317.17,2018,3081,2829,88.97,Plastic,6,2,5.1,WiFi 6E,Snapdragon 778G,12,128,6.67,LCD,60,4867,45,64,32,Other,230.9,7.64,1.0890774125132556
OnePlus,Android,553.87,2019,4584,5755,81.51,Glass,3,2,5.3,WiFi 6,Snapdragon 778G,6,512,6.29,OLED,120,3706,18,64,32,"Macro, Ultra-Wide",221.2,8.81,0.7965247610773241
Motorola,Android,435.95,2020,4979,3638,87.66,Metal,3,1,5.3,WiFi 6,Dimensity 900,8,512,6.12,LCD,120,4906,33,64,8,"Depth, Telephoto",194.3,7.3,1.368609125893348
Google,Android,871.86,2020,7607,7978,92.54,Plastic,6,1,5.2,WiFi 5,Tensor G3,8,128,6.5,LCD,144,5322,25,108,50,"Depth, Ultra-Wide",170.2,8.78,0.9534971170719478
OnePlus,Android,760.55,2021,5677,7200,83.48,Metal,5,1,5.3,WiFi 5,Snapdragon 8 Gen 2,12,128,5.66,AMOLED,90,3884,33,50,50,Other,182.3,8.92,0.7884722222222222
Realme,Android,168.84,2020,1068,2611,83.16,Glass,4,2,4.2,WiFi 5,Snapdragon 680,6,256,6.31,AMOLED,60,6572,45,48,50,"Wide, Ultra-Wide",173.1,9.06,0.40903868249712755
Oppo,Android,222.08,2020,693,2560,83.35,Glass,2,2,5.1,WiFi 6E,Snapdragon 680,3,256,6.08,OLED,120,5552,65,50,32,Depth,197.1,7.03,0.270703125
Apple,iOS,823.77,2021,5905,8064,78.47,Metal,2,1,5.0,WiFi 5,A17 Bionic,16,128,6.73,AMOLED,90,2964,65,50,50,Other,183.1,8.15,0.7322668650793651
Sony,Android,495.93,2020,3469,5088,85.77,Metal,3,2,5.1,WiFi 6,Exynos 1380,6,64,6.3,LCD,60,5841,100,50,16,"Wide, Depth",189.7,8.23,0.6818003144654088
Google,Android,978.16,2024,7298,9495,91.54,Glass,3,1,4.2,WiFi 5,Snapdragon 8 Gen 2,8,128,5.92,OLED,120,5707,100,200,50,"Wide, Telephoto",180.0,8.27,0.7686150605581885
Apple,iOS,1179.04,2024,9265,11635,88.84,Plastic,2,1,5.2,WiFi 5,Tensor G3,16,128,6.03,OLED,120,3530,25,200,16,"Macro, Telephoto",159.0,7.49,0.7963042544048131
Apple,iOS,1609.11,2018,12004,15423,84.14,Plastic,4,1,5.0,WiFi 6E,A17 Bionic,12,256,5.93,OLED,90,3554,45,200,50,Other,199.1,8.32,0.7783180963496077
Google,Android,778.84,2019,5593,7119,92.08,Glass,6,2,5.0,WiFi 6,A17 Bionic,16,256,6.86,AMOLED,144,5375,100,50,32,Other,205.4,7.01,0.7856440511307768
Oppo,Android,194.2,2018,1153,1736,92.84,Metal,3,1,5.2,WiFi 5,Snapdragon 680,3,64,5.69,LCD,90,5428,65,48,50,Other,206.9,8.11,0.6641705069124424
Xiaomi,Android,67.06,2024,1,322,91.12,Glass,2,1,4.2,WiFi 5,Snapdragon 680,3,128,6.51,AMOLED,60,4764,25,50,50,"Macro, Depth",160.2,8.19,0.003105590062111801
Apple,iOS,1317.62,2020,10392,11724,94.43,Metal,5,2,5.2,WiFi 6E,A17 Bionic,12,128,6.05,AMOLED,90,3499,100,50,16,"Telephoto, Wide",210.4,9.43,0.8863868986693961
Motorola,Android,392.19,2025,2744,3547,82.81,Glass,5,2,5.1,WiFi 5,Snapdragon 778G,8,64,5.53,AMOLED,90,3630,18,108,32,Other,165.5,8.86,0.7736115026783197
OnePlus,Android,367.06,2022,1993,4137,93.51,Metal,6,1,5.2,WiFi 6E,Dimensity 900,6,128,6.88,AMOLED,90,4040,33,64,8,Other,188.8,7.74,0.48175006043026347
Realme,Android,312.35,2023,3581,3642,81.09,Glass,2,1,4.2,WiFi 6,Dimensity 900,12,512,5.59,AMOLED,90,5089,45,50,32,Other,157.8,7.85,0.9832509610104339
Oppo,Android,469.74,2024,3486,5459,75.8,Metal,4,2,5.0,WiFi 6E,Exynos 1380,8,256,6.12,AMOLED,90,4526,33,64,50,Ultra-Wide,211.8,8.79,0.6385784942297124
Apple,iOS,1201.5,2021,8883,11415,83.71,Plastic,4,1,4.2,WiFi 5,A17 Bionic,12,64,6.72,OLED,120,3432,25,50,50,Other,200.4,8.85,0.7781865965834428
Sony,Android,637.77,2018,5372,5390,93.74,Plastic,4,1,5.2,WiFi 5,Exynos 1380,6,128,6.11,AMOLED,60,5637,45,64,16,"Ultra-Wide, Depth",214.0,8.31,0.9966604823747681
Xiaomi,Android,203.3,2021,721,2301,92.52,Plastic,4,1,4.2,WiFi 6,Snapdragon 680,3,128,5.97,AMOLED,60,5620,33,13,16,"Macro, Wide",205.4,7.28,0.313342025206432
Samsung,Android,886.62,2021,7071,8595,93.34,Metal,4,1,5.2,WiFi 5,A17 Bionic,16,128,6.12,OLED,120,4621,18,50,8,"Macro, Depth",164.4,7.52,0.8226876090750437
Sony,Android,322.64,2025,2194,2690,83.04,Plastic,5,1,5.1,WiFi 6,Snapdragon 778G,12,64,6.15,LCD,90,3960,18,108,16,"Macro, Telephoto",206.8,8.01,0.8156133828996283
Oppo,Android,345.32,2020,2084,3626,85.72,Glass,7,2,5.3,WiFi 6,Dimensity 900,8,64,6.15,LCD,90,4460,45,108,32,"Telephoto, Ultra-Wide",200.2,9.09,0.5747380033094319
OnePlus,Android,806.4,2018,5275,7575,93.15,Metal,4,2,5.0,WiFi 6,A17 Bionic,8,128,6.35,AMOLED,90,4700,100,200,50,Depth,197.4,9.25,0.6963696369636964
Google,Android,1089.57,2021,8231,11005,87.03,Metal,4,2,5.3,WiFi 5,A17 Bionic,16,64,6.65,OLED,60,4374,18,50,8,Other,198.5,7.59,0.7479327578373467
OnePlus,Android,710.55,2019,5532,8407,75.45,Glass,3,1,5.2,WiFi 6,A17 Bionic,8,256,6.65,AMOLED,60,4412,33,200,32,Other,180.1,7.64,0.6580230760080885
Apple,iOS,869.21,2025,6977,7901,89.92,Metal,2,1,4.2,WiFi 6,Snapdragon 8 Gen 2,16,128,6.52,AMOLED,90,3531,18,200,16,"Wide, Telephoto",166.2,7.25,0.8830527781293507
Sony,Android,470.9,2023,3528,4302,91.64,Glass,4,2,5.0,WiFi 6,Exynos 1380,12,64,5.62,AMOLED,144,4821,65,64,16,"Depth, Ultra-Wide",199.6,8.69,0.8200836820083682
Motorola,Android,165.77,2025,1561,1481,75.43,Metal,2,2,5.0,WiFi 6,Dimensity 6020,3,64,6.24,LCD,90,5203,33,50,32,Depth,193.0,8.07,1.0540175557056044
Xiaomi,Android,272.44,2024,2050,2570,86.26,Metal,6,1,5.1,WiFi 6E,Exynos 1380,8,128,5.52,AMOLED,60,5298,33,108,8,Other,192.9,8.37,0.7976653696498055
Motorola,Android,224.74,2022,1743,2067,86.11,Plastic,2,2,5.2,WiFi 6,Helio G85,4,64,6.54,OLED,60,4748,18,50,50,Wide,170.3,7.91,0.8432510885341074
Google,Android,1012.38,2022,7201,8598,92.74,Plastic,6,2,5.2,WiFi 6,Snapdragon 8 Gen 2,12,512,6.02,OLED,120,5091,33,108,32,"Depth, Ultra-Wide",185.3,7.89,0.8375203535705978
Xiaomi,Android,324.26,2021,2727,3033,79.2,Plastic,7,2,4.2,WiFi 6E,Snapdragon 778G,12,256,6.85,OLED,60,3935,33,64,8,Depth,214.6,9.23,0.8991097922848664
Motorola,Android,364.63,2021,4125,3424,79.35,Plastic,3,1,5.1,WiFi 6,Snapdragon 778G,6,256,5.58,AMOLED,120,6961,33,64,32,Telephoto,208.3,8.52,1.204731308411215
Samsung,Android,611.12,2023,4719,5800,81.31,Metal,5,1,5.0,WiFi 6,Dimensity 900,8,64,5.91,AMOLED,60,3565,65,108,16,"Telephoto, Macro",176.8,9.49,0.8136206896551724
Sony,Android,456.03,2024,3000,4135,87.87,Glass,6,1,5.2,WiFi 6,Dimensity 900,12,128,5.68,AMOLED,90,5134,25,64,8,Other,188.7,7.42,0.7255139056831923
Vivo,Android,363.29,2024,1479,2989,76.28,Metal,3,2,5.2,WiFi 5,Exynos 1380,8,128,5.8,AMOLED,90,5014,100,50,16,Other,167.6,7.29,0.49481431917029106
Motorola,Android,157.65,2021,269,1783,86.74,Glass,5,1,4.2,WiFi 5,Dimensity 6020,4,256,5.52,OLED,90,5636,25,48,8,Other,157.5,8.4,0.15086932136848008
Samsung,Android,383.39,2024,2492,2936,75.76,Glass,4,1,5.3,WiFi 5,Snapdragon 778G,6,512,5.83,OLED,120,4457,33,50,16,"Depth, Telephoto",200.1,9.33,0.8487738419618529
Oppo,Android,241.96,2023,1032,2198,94.55,Plastic,7,2,5.1,WiFi 5,Helio G85,3,256,6.0,AMOLED,120,5324,65,50,50,Other,220.0,8.62,0.4695177434030937
Google,Android,716.84,2021,5463,7492,94.6,Metal,6,2,4.2,WiFi 5,A17 Bionic,8,64,6.07,OLED,120,6995,65,50,16,"Telephoto, Wide",205.9,7.49,0.7291777896422851
Vivo,Android,519.69,2020,3302,5112,91.71,Plastic,4,2,4.2,WiFi 6E,Snapdragon 778G,8,512,6.77,AMOLED,90,5662,33,50,50,Telephoto,190.5,7.29,0.6459311424100157
OnePlus,Android,385.82,2018,2869,3869,93.44,Metal,4,1,5.2,WiFi 6,Snapdragon 778G,8,256,5.83,LCD,60,4647,33,108,16,Telephoto,221.4,7.64,0.7415352804342207
Motorola,Android,214.14,2022,1915,2445,80.18,Plastic,4,2,5.1,WiFi 5,Dimensity 6020,4,128,6.07,LCD,60,6212,25,13,8,Other,223.9,9.16,0.7832310838445807
Google,Android,814.48,2025,5368,7557,94.62,Metal,3,2,5.3,WiFi 6,Tensor G3,8,64,6.62,OLED,144,5623,65,50,8,"Telephoto, Ultra-Wide",214.6,8.26,0.710334788937409
Realme,Android,91.32,2022,1481,699,80.35,Glass,6,1,5.0,WiFi 6,Snapdragon 680,6,128,6.25,LCD,60,5465,45,48,16,"Wide, Depth",181.1,7.45,2.1187410586552216
Realme,Android,200.85,2021,1399,1611,85.04,Glass,5,2,5.3,WiFi 6E,Helio G85,4,64,5.62,AMOLED,120,6076,65,48,32,Depth,176.4,7.39,0.8684047175667288
Vivo,Android,398.07,2019,2723,4292,90.65,Plastic,6,2,4.2,WiFi 5,Exynos 1380,12,64,6.72,AMOLED,144,4681,65,50,32,Other,168.7,7.33,0.6344361602982292
Apple,iOS,972.92,2019,7495,9107,89.75,Plastic,6,2,5.3,WiFi 6,Snapdragon 8 Gen 2,8,128,6.5,AMOLED,120,3506,18,108,32,Other,197.4,8.46,0.8229933018557154
Samsung,Android,915.79,2023,7006,8611,94.13,Metal,3,1,5.0,WiFi 5,Tensor G3,8,256,5.63,AMOLED,144,5136,65,50,16,"Ultra-Wide, Telephoto",161.0,7.91,0.8136104981999768
Sony,Android,818.18,2025,6078,7488,80.23,Glass,7,1,4.2,WiFi 6E,Snapdragon 8 Gen 2,16,64,5.62,OLED,120,4533,33,200,8,"Telephoto, Macro",224.2,8.94,0.811698717948718
Xiaomi,Android,329.0,2018,2273,3196,88.39,Metal,6,2,5.0,WiFi 5,Exynos 1380,12,128,6.24,AMOLED,120,3262,25,50,8,Macro,204.6,7.92,0.7112015018773467
Motorola,Android,327.66,2022,2278,2707,83.63,Glass,5,2,5.2,WiFi 6E,Exynos 1380,8,512,5.98,AMOLED,60,6178,18,108,50,"Macro, Depth",189.9,7.29,0.8415219800517177
Oppo,Android,297.18,2018,2012,3007,85.43,Glass,5,2,5.3,WiFi 6,Snapdragon 778G,8,256,6.84,LCD,120,4773,65,108,50,Other,184.9,8.48,0.6691054206850682
Samsung,Android,631.6,2022,3905,5067,77.81,Glass,7,2,4.2,WiFi 5,Dimensity 900,12,64,6.86,LCD,90,2710,65,108,32,Other,174.4,7.01,0.7706729820406553
Motorola,Android,468.23,2020,3540,5021,87.51,Glass,6,1,5.0,WiFi 6,Dimensity 900,12,128,6.53,AMOLED,90,4770,18,50,8,Other,203.9,8.39,0.7050388368850826
OnePlus,Android,583.56,2020,4624,5369,84.99,Metal,3,2,5.3,WiFi 5,Dimensity 900,12,512,6.37,AMOLED,120,6538,33,50,32,Telephoto,187.0,7.58,0.8612404544607934
Apple,iOS,1618.29,2019,12063,14495,88.89,Plastic,7,2,4.2,WiFi 6E,Tensor G3,12,128,5.8,AMOLED,90,3287,100,200,32,"Depth, Macro",218.2,8.35,0.8322180062090376
Sony,Android,505.73,2018,4013,5444,87.92,Plastic,2,1,4.2,WiFi 6E,Dimensity 900,6,128,5.68,OLED,144,5057,18,50,50,Other,179.4,8.24,0.7371418074944893
OnePlus,Android,421.52,2025,3505,3376,87.89,Glass,3,2,5.0,WiFi 6,Dimensity 900,12,64,5.55,OLED,144,3725,65,50,32,Other,192.6,8.11,1.0382109004739337
Oppo,Android,368.22,2025,2428,3339,92.87,Metal,7,2,5.3,WiFi 6E,Snapdragon 778G,8,256,6.1,OLED,60,6333,18,50,32,"Ultra-Wide, Depth",210.6,7.59,0.7271638215034442
Oppo,Android,208.05,2018,1952,1974,83.54,Glass,7,1,5.1,WiFi 6E,Dimensity 6020,4,128,5.95,AMOLED,60,3535,45,48,50,Other,179.6,9.04,0.9888551165146909
Sony,Android,578.41,2023,3847,4740,93.95,Glass,5,2,5.1,WiFi 5,Dimensity 900,8,128,6.11,OLED,60,5036,33,108,32,"Telephoto, Macro",194.6,9.01,0.8116033755274261
OnePlus,Android,849.33,2024,6337,7784,85.02,Metal,5,2,5.2,WiFi 6E,A17 Bionic,16,128,6.28,OLED,120,4749,25,108,8,Other,203.9,7.79,0.8141058581706063
Realme,Android,275.28,2021,1892,1925,80.93,Glass,5,2,5.1,WiFi 6,Dimensity 900,6,256,6.45,LCD,90,4395,25,108,50,"Ultra-Wide, Telephoto",187.6,8.51,0.9828571428571429
Xiaomi,Android,491.74,2020,3289,5030,76.65,Plastic,4,1,5.3,WiFi 6,Dimensity 900,12,64,6.69,OLED,120,4429,33,108,50,Other,198.3,8.61,0.6538767395626243
Oppo,Android,580.49,2020,4321,5475,87.1,Metal,7,1,5.0,WiFi 6,Exynos 1380,6,64,5.71,AMOLED,60,5242,65,50,8,Wide,166.7,7.02,0.7892237442922374
Vivo,Android,509.38,2025,3503,5055,81.72,Metal,3,2,5.3,WiFi 5,Snapdragon 778G,6,64,6.02,AMOLED,90,5607,100,64,50,"Depth, Wide",195.2,8.77,0.69297725024728
OnePlus,Android,781.46,2019,4934,7957,88.36,Metal,3,1,5.2,WiFi 6,A17 Bionic,12,64,6.04,LCD,90,3730,100,108,16,"Depth, Ultra-Wide",149.2,7.94,0.620082945833857
Apple,iOS,1302.28,2020,9675,12596,93.7,Glass,6,2,4.2,WiFi 6,A17 Bionic,8,128,6.0,OLED,120,3120,45,200,8,Other,197.8,8.72,0.7681009844395046
Sony,Android,447.22,2018,3259,4133,77.42,Glass,2,1,4.2,WiFi 6E,Snapdragon 778G,8,64,6.3,AMOLED,60,4547,65,108,16,Other,184.1,7.29,0.7885313331720301
OnePlus,Android,778.84,2020,6672,6918,82.11,Glass,2,1,4.2,WiFi 6,A17 Bionic,12,512,6.45,AMOLED,120,4464,18,108,50,Other,152.7,8.92,0.9644405897658282
Sony,Android,444.58,2024,2796,3976,90.44,Glass,7,2,4.2,WiFi 6E,Exynos 1380,6,256,5.99,OLED,90,5129,65,50,32,"Wide, Ultra-Wide",198.0,7.84,0.7032193158953722
Realme,Android,157.12,2021,551,960,80.91,Metal,6,2,5.1,WiFi 5,Helio G85,3,64,6.82,AMOLED,144,4444,33,48,8,"Depth, Telephoto",177.7,7.36,0.5739583333333333
Sony,Android,338.77,2022,2957,2011,91.09,Plastic,3,2,5.3,WiFi 6,Dimensity 900,6,128,6.25,AMOLED,60,6214,45,108,16,"Telephoto, Macro",175.6,8.92,1.470412729985082
Motorola,Android,414.79,2024,3828,4731,94.71,Glass,4,2,5.3,WiFi 6,Snapdragon 778G,6,256,6.02,AMOLED,120,5798,33,64,50,Other,193.3,7.49,0.8091312618896639
Google,Android,872.6,2024,7090,8124,92.94,Metal,4,1,5.1,WiFi 6E,A17 Bionic,12,128,6.43,AMOLED,120,4149,33,50,8,Ultra-Wide,202.2,8.14,0.8727227966518957
Sony,Android,370.67,2025,3673,3132,75.66,Metal,6,1,5.0,WiFi 5,Exynos 1380,8,128,6.83,AMOLED,60,6887,25,64,8,Telephoto,229.2,7.39,1.1727330779054916
Samsung,Android,615.45,2018,4206,5427,89.44,Plastic,2,2,4.2,WiFi 5,Dimensity 900,6,256,5.6,AMOLED,120,3989,33,64,8,Other,164.5,7.06,0.7750138197899392
Samsung,Android,203.97,2022,1154,984,75.48,Metal,4,1,5.2,WiFi 5,Snapdragon 680,6,128,6.46,OLED,90,7092,100,50,32,Other,211.0,7.37,1.1727642276422765
Google,Android,770.92,2019,6482,7002,81.85,Plastic,6,2,4.2,WiFi 6E,Tensor G3,16,128,5.82,OLED,90,4473,100,200,8,Other,202.5,9.01,0.9257355041416738
Sony,Android,536.95,2019,3919,4891,86.11,Metal,2,1,5.1,WiFi 5,Dimensity 900,8,64,5.6,AMOLED,90,4700,18,64,32,Ultra-Wide,187.9,7.98,0.8012676344305868
Xiaomi,Android,158.43,2018,503,1191,84.58,Metal,7,1,5.1,WiFi 5,Helio G85,3,128,6.0,LCD,60,6245,18,13,16,Wide,166.8,7.92,0.42233417296389586
Oppo,Android,242.18,2022,1555,2699,75.19,Plastic,5,2,5.0,WiFi 6E,Helio G85,3,64,6.14,LCD,90,5326,18,13,8,Other,197.1,8.61,0.5761393108558726
Motorola,Android,458.32,2018,3336,3735,89.5,Plastic,5,2,5.0,WiFi 5,Snapdragon 778G,12,64,6.89,LCD,144,5469,33,108,50,Other,204.0,9.0,0.8931726907630522
Google,Android,964.02,2024,7559,9341,93.75,Metal,2,2,5.1,WiFi 6E,Tensor G3,8,64,5.79,OLED,120,4323,65,200,32,"Ultra-Wide, Depth",168.5,7.3,0.8092281340327588
OnePlus,Android,394.97,2021,2751,3778,78.46,Plastic,3,2,5.2,WiFi 6,Exynos 1380,12,256,5.55,OLED,60,5853,45,108,16,"Ultra-Wide, Depth",206.6,7.22,0.728163049232398
Sony,Android,539.05,2022,2517,5119,89.42,Metal,2,1,5.1,WiFi 6E,Snapdragon 778G,6,256,6.59,LCD,90,5260,25,50,32,"Telephoto, Macro",224.2,7.61,0.49169759718695055
Google,Android,945.0,2022,6472,8645,92.02,Metal,4,2,5.3,WiFi 5,Tensor G3,12,64,5.97,OLED,120,3559,25,200,16,"Wide, Telephoto",219.2,7.48,0.7486408328513592
Apple,iOS,1164.73,2019,8859,10949,81.0,Glass,4,2,5.2,WiFi 6E,Snapdragon 8 Gen 2,12,256,5.84,OLED,144,3366,18,50,32,"Ultra-Wide, Macro",197.8,8.45,0.8091149876701068
Sony,Android,291.4,2019,2586,3317,76.41,Glass,3,2,5.0,WiFi 6E,Snapdragon 778G,6,64,5.95,AMOLED,144,6775,18,108,16,Depth,183.7,7.6,0.7796201386795297
OnePlus,Android,706.45,2022,4816,6385,85.82,Glass,7,1,5.2,WiFi 5,Snapdragon 8 Gen 2,8,64,6.68,OLED,144,5710,25,200,8,Depth,219.7,7.12,0.7542678151918559
Samsung,Android,729.23,2025,4663,6480,83.67,Glass,6,1,4.2,WiFi 5,Snapdragon 8 Gen 2,8,128,5.55,OLED,120,5996,25,200,50,Ultra-Wide,186.9,7.34,0.7195987654320988
Xiaomi,Android,256.24,2018,2213,3741,86.17,Metal,4,2,5.1,WiFi 5,Dimensity 6020,6,64,6.36,LCD,90,6151,25,50,16,"Wide, Ultra-Wide",183.5,7.77,0.5915530606789628
Sony,Android,216.62,2018,1212,1472,91.74,Plastic,2,1,4.2,WiFi 5,Dimensity 6020,6,128,5.91,AMOLED,90,3923,33,50,16,Ultra-Wide,168.9,8.72,0.8233695652173914
Samsung,Android,336.55,2023,2801,2667,82.34,Glass,4,1,5.3,WiFi 5,Snapdragon 778G,12,128,5.86,AMOLED,90,4654,18,50,50,Wide,180.8,9.44,1.050243719535058
Apple,iOS,1008.38,2023,7501,9146,88.55,Metal,4,1,5.2,WiFi 5,Tensor G3,16,512,5.82,OLED,90,3141,18,200,50,"Wide, Depth",169.7,7.45,0.8201399518915373
Google,Android,813.5,2021,5605,7751,88.67,Metal,4,1,5.3,WiFi 6,A17 Bionic,12,128,6.49,OLED,90,6060,33,108,32,"Ultra-Wide, Telephoto",232.8,7.92,0.723132499032383
Realme,Android,338.4,2025,3006,3472,93.27,Glass,7,2,5.1,WiFi 6,Exynos 1380,8,256,5.88,OLED,60,6010,18,64,8,Depth,181.1,9.49,0.8657834101382489
Samsung,Android,830.92,2021,6734,7890,91.78,Plastic,7,2,4.2,WiFi 5,Snapdragon 8 Gen 2,12,64,6.48,OLED,120,4493,65,50,16,Depth,180.2,7.21,0.8534854245880862
Sony,Android,765.97,2021,4605,7455,85.78,Glass,3,1,5.1,WiFi 6,A17 Bionic,8,64,6.58,AMOLED,120,6231,100,108,8,"Ultra-Wide, Wide",206.1,9.22,0.6177062374245473
OnePlus,Android,787.27,2020,5432,7678,87.24,Plastic,5,2,5.0,WiFi 6E,Tensor G3,8,64,5.86,AMOLED,60,3995,33,50,8,"Telephoto, Macro",185.1,9.28,0.7074759051836416
Vivo,Android,315.4,2022,1776,3147,81.92,Glass,3,1,4.2,WiFi 5,Exynos 1380,6,256,6.51,AMOLED,60,5787,18,108,50,"Depth, Telephoto",173.2,8.33,0.5643469971401335
Sony,Android,538.36,2023,4378,4671,85.8,Glass,4,2,4.2,WiFi 6,Snapdragon 778G,12,128,6.21,AMOLED,120,4064,33,50,16,"Telephoto, Depth",208.7,7.53,0.9372725326482552
Realme,Android,278.14,2019,1816,2562,89.67,Glass,2,2,5.3,WiFi 6,Exynos 1380,8,64,5.67,AMOLED,60,3646,25,64,16,"Macro, Ultra-Wide",178.1,8.37,0.7088212334113974
Samsung,Android,267.93,2023,2154,2300,91.33,Plastic,4,1,5.1,WiFi 6,Helio G85,4,512,6.03,LCD,60,4747,18,50,50,Other,188.7,8.28,0.9365217391304348
